audio_filepath,texts
F1/Audio/inform_4097_10.wav,"есіңізде болсын, жол қателікті кешірмейді."
F1/Audio/inform_4091_10.wav,"термин сөздердің өзіндік ерекшеліктері, қазақ әдеби тіл терминологиясының мәселелері атты еңбектер жазды."
F1/Audio/inform_882_35.wav,қазір ол аудиторияда сол кездің картасы сақталған.
F1/Audio/inform_3420_06.wav,өткен жылы промышленныйдағы нөмірі елу жетінші мектепке үш жүз орынға арналған жапсарлас ғимарат салынды.
F1/Audio/inform_2049_14.wav,ол тізіммен құқықтық статистика бойынша комитеттің және қазақстан республикасы бас прокуратурасының арнайы есеп сайтында танысуға болады.
F1/Audio/inform_1116_03.wav,"өкініштісі сол, бүгінде олардың тұқымы азайып барады."
F1/Audio/inform_800_09.wav,онда барлығы жиырма төрт құрама сынға түседі.
F1/Audio/inform_4639_09.wav,"биыл алғаш рет міндетті әлеуметтік медициналық сақтандыру қаражаты есебінен мектеп медицинасын жеке қаржыландыру қарастырылған,"
F1/Audio/inform_2830_07.wav,партиялық тізімдерін ұсынған саяси партиялар сенім білдірілген адамдарын өз қалауы бойынша.
F1/Audio/inform_3398_00.wav,асыл тұқымды мал сатып алмақ болған шаруа алаяққа алданды.
F1/Audio/inform_764_54.wav,"мұндай бұрын басылмаған жаңа үлгідегі сөздіктердің жарық көруі лексикографияның дамуы, сөздіктер сапасының көтерілуі үшін өте маңызды."
F1/Audio/inform_871_10.wav,"азаматтар сондай-ақ, осы нөмір арқылы өтініш немесе шағым беруге, медициналық ұйымдардың қызметтеріне баға берулеріне мүмкіндіктері бар."
F1/Audio/inform_789_06.wav,"яғни, жаңа жәрдемақыға құжатты төртінші баласы екі мың он сегізінші жылы дүниеге келген және бұрын жәрдемақы алмағандар тапсырады."
F1/Audio/inform_2756_06.wav,"екіншіден, бізді аурудың қауіптілігімен қорқытып тастады."
F1/Audio/inform_2823_07.wav,"оның айтуынша бұл тарихи оқиға, өйткені венадан бастап шығысқа қарай, яғни тмд мен орталық азиядағы елдердің ішінен бұл ұйымның басшылығына ешкім бармаған."
F1/Audio/inform_4530_100.wav,елде птр тест анықтамасына сұраныс артқалы жалған құжат жасаушылар да көбейген.
F1/Audio/inform_804_00.wav,"солтүстік қазақстан облысында қазақстан республикасының тәуелсіздігі күніне арналған қызырлы қызылжар - құт бесік атты облыстық ақындар айтысы өтіп жатыр, деп хабарлайды қазақпарат тілшісі."
F1/Audio/inform_1094_04.wav,осыған байланысты қалалық мобильдік басқармасы ресми түсінік берді.
F1/Audio/inform_2030_74.wav,аталған проблемаларды еңсеру үшін президент тоқаев мемлекеттік басқарудың басты философиясына айналған халық үніне құлақ асатын мемлекет тұжырымдамасын жариялады.
F1/Audio/inform_817_02.wav,"алайда, ағымдағы жылдың наурыз айында жасөспірім ауыр дертпен күресуді бастайды."
F1/Audio/inform_1608_07.wav,қазақстан республикасы жоғарғы кеңесінің он екінші шақырылымының депутаты.
F1/Audio/inform_712_4.wav,бұл жұмыс жыл басынан бері белсенді түрде жасалуда.
F1/Audio/inform_1959_15.wav,"жақсы оқысаңыздар, сіздер де міндетті түрде келешекте өз орындарыңызды табасыздар."
F1/Audio/inform_4521_12.wav,екі мың он үшінші жылы қазақстанда кітап мәдениетін дамытуға қосқан үлесі үшін атты жаңа награда бекітілді.
F1/Audio/inform_2704_01.wav,арқалықтағы мамандандырылған балалары үйінің бас дәрігері ауыр сыбайлас жемқорлық жасағаны үшін айыпталды.
F1/Audio/inform_859_02.wav,камераға оқиға болған сәт жазылып қалған.
F1/Audio/inform_4142_023.wav,"денсаулық сақтау министрлігінің тапсырмасымен өңірлер перинаталды көмек көрсетудің бірегей тәсілдерін қолданып, үш жүзден астам емханалық хаттамаларды халықаралық стандарттарға сәйкестендірді."
F1/Audio/inform_2837_06.wav,"еріткіштер, ультрафиолет жарықтандырғыш шам, ламинатор, бес жүз және бес мың теңге номиналындағы су таңбасының іздері бар клишелер."
F1/Audio/inform_886_03.wav,олардың қолжетімділігін арттыру және инфрақұрылымды дамыту бойынша жасалған жол картасының шеңберінде жүз жетпіс бес миллион теңге жұмсалған.
F1/Audio/inform_2812_12.wav,елуден астам елден бір миллиард екі жүз миллион астам доза сатып алу туралы өтінім түскен.
F1/Audio/inform_4092_39.wav,орбиталық топтау әрқайсысында отыз алты спутниктен тұратын он сегіз кеңістіктен тұрды.
F1/Audio/inform_862_08.wav,өңірде жиырма бір мыңнан астам жас сегіз жоғары оқу орнында білім алады.
F1/Audio/inform_3338_21.wav,"мен түсінемін, бизнеске табыс керек, жұмысшыларға жалақы төлеу керек."
F1/Audio/inform_3358_05.wav,басқаларға жол берілсін.
F1/Audio/inform_856_22.wav,сондай-ақ тұрғын үй құрылысы мен жалға берілетін тұрғын үй берудің географиясын кеңейту жөніндегі мәселені пысықтау бойынша бірқатар тапсырма берді.
F1/Audio/inform_2817_21.wav,"осыны ескере отырып, биыл партияның біргеміз қоры арқылы түркістан, кентау қалалары мен облыс аудандарының әлеуметтік аз қамтылған отыз сегіз мыңнан астам отбасына елу мың теңге көлемінде көмек көрсетілді."
F1/Audio/inform_877_00.wav,"нұр-сұлтан қаласының қиын жағдайға тап болған балаларды қолдау орталығының директоры бибігүл такисова ирактан жеткізілген балаларды бейімдеу жұмыстары қалай жүріп жатқанын айтты, деп хабарлайды қазақпарат тілшісі."
F1/Audio/inform_3305_01.wav,"толықтырулар енгізу туралы хаттаманы ратификациялау туралы заң жобасы мақұлданды, деп хабарлайды қазақпарат."
F1/Audio/inform_2830_03.wav,"депутаттыққа кандидаттардың партиялық тізімін ұсынған саяси партия, өзіне кандидат берген өкілеттіктер аясында әрекет ететін өкіл, қазақстанның азаматы сенім білдірілген тұлға бола алады."
F1/Audio/inform_663_13.wav,"облысқа барлығы бір мың алты жүз елу бір адам көшірілсе, оның сегіз жүз он бесі оралман мәртебесін иеленгендер."
F1/Audio/inform_4132_02.wav,"екі мың жиырмасыншы жылғы жиырма бесінші желтоқсаннан бастап екі мың жиырма бірінші жылғы бесінші қаңтарға дейін ойын-сауық, спорттық және басқа да бұқаралық іс-шараларды."
F1/Audio/inform_3346_20.wav,"айталық, қазагро холдингінің еншілес компаниясы ауыл шаруашылығын қаржылай қолдау қоры еңбек нәтижелі жұмыспен қамтуды және жаппай кәсіпкерлікті дамыту басқармасы арқылы"
F1/Audio/inform_852_09.wav,сол себепті сауда орындарымен келісімге отырып жатырмын.
F1/Audio/inform_2753_05.wav,"водник елді мекенінде бегіс азық-түлік дүкені, максим горький көшесіндегі рыба моей мечты караоке клубы, сырым датов көшесіндегі атамекен моншасы белгіленген уақыттан кейін жұмысын жалғастырып, талапты бұзған."
F1/Audio/inform_3354_14.wav,партиялық тізімдер бойынша парламент мәжілісі сайлауында дауыс беруді өткізу кезіндегі жеребе қорытындысы бойынша сайлау бюллетендеріндегі саяси партиялардың атаулары мынадай тәртіппен орналастырылатын болады:
F1/Audio/inform_3383_00.wav,"солтүстік қазақстан облысында жаңа жыл мейрамы қарсаңында орманшылар күшейтілген жұмыс режиміне көшіп, қарағай ормандарын күзетке алды, - деп хабарлайды қазақпарат тілшісі."
F1/Audio/inform_1530_00.wav,бүгін ақтөбе облысына италияның қазақстандағы төтенше және өкілетті елшісі паскуале д-авино келді.
F1/Audio/inform_825_25.wav,екі мың он бесінші жылы нью-йоркте біріккен ұлттар ұйымының бас ассамблеясының жалпы отырысында қазақстанның бастамасымен.
F1/Audio/inform_818_15.wav,еңбек жолын екі мың үшінші жылы қазақстан телерадиокорпорациясы акционерлік қоғамы жамбыл облыстық филиалы қазақстан-тараз телеарнасында тілші болып бастаған.
F1/Audio/inform_3382_08.wav,осы жылдар бойы еліміз бұл қағиданы берік ұстанып келеді.
F1/Audio/inform_1072_00.wav,"алматыда құқықтық тәртіп республикалық профилактикалық шарасы өтіп жатыр, деп хабарлайды қазақпарат тілшісі."
F1/Audio/inform_3403_05.wav,жәбірленуші алған дене жарақаты салдарынан көз жұмды.
F1/Audio/inform_2842_01.wav,аталған тапсырманы орындау аясында қазақстан республикасының үкіметінің екі мың жиырмасыншы жылғы жиырма жетінші қарашадағы нөмірі сегіз жүз бірінші қаулысымен.
F1/Audio/inform_676_24.wav,"басқа елдерде мектепке қабылдау жақсы нәтиже бекітілгендіктен, тиісінше, пиза қатысушыларының көпшілігі бір параллельден болды."
F1/Audio/inform_3316_00.wav,парламент мәжілісінің жалпы отырысында қазақстан республикасының кейбір заңнамалық актілеріне дене шынықтыру және
F1/Audio/inform_823_12.wav,екі мың он-он екінші жылдары оңтүстік қазақстан облыстық сотының кассациялық сот алқасының төрағасы болды.
F1/Audio/inform_886_11.wav,ерлан қалмақов облыс әкіміне екі мың жиырмасыншы жылы тарихи-мәдени мұраны сақтау орталығын ашуды ұсынды.
F1/Audio/inform_781_2.wav,"онда қазақстандық он төрт баланы ирактан қайтару гуманитарлық операциясының сәтті өткені туралы айтылған, деп хабарлайды ақорданың баспасөз қызметі."
F1/Audio/inform_3371_10.wav,тасымал жоспарын толық көлемде орындау мен үздіксіз тасымалдауды қамтамасыз ету үшін барлық кедергілерді жою және өткізу мүмкіндігін жақсарту бойынша шаралар қабылдауда екендігін атап көрсетті.
F1/Audio/inform_4134_00.wav,індет ешқандай да мемлекеттің саяси құралы емес.
F1/Audio/inform_1581_12.wav,үкімет басшысы дүниежүзілік экономикалық форуммен бірлесіп қазақстанда аймақтық үлестес төртінші өнеркәсіптік революция орталығын іске қосу бойынша жобаны жүзеге асырудың белсенді фазасы басталғанын айтты.
F1/Audio/inform_2067_07.wav,оның шамдары он тоғызыншы желтоқсан күні астана алаңында жағылды.
F1/Audio/inform_765_23.wav,"қыздар үшін: пиджак, жилет, юбка, классикалық жейде."
F1/Audio/inform_1112_15.wav,"отандық кәсіпорындардың өнімдерінің қай-қайсысы болсын бәсекеге қабілетті, бағасы да қымбат емес."
F1/Audio/inform_2089_09.wav,бүгіннің өзінде жиырма миллиард теңгеге бір мыңға жуық жаңа жұмыс орнымен жиырма жоба жүзеге асыруға инвесторлар ниет білдірді.
F1/Audio/inform_2716_19.wav,"пандемия басталғалы осы жобаға бір мың бес жүз алпыс сегіз оқушы, жүз отыз бес волонтер тартылды, - дейді ол."
F1/Audio/inform_4108_02.wav,аурудың азабынан әлі біржолата құтылған жоқпыз.
F1/Audio/inform_716_14.wav,"мен барлықтарыңызға мықты денсаулық, отбасыларыңызға амандық тілеймін."
F1/Audio/inform_1960_073.wav,"бұл - менің зерттеулерім еді ғой, кейде оның орнында мен болсам жақсырақ түсіндіріп, өз ауыр атлеттеріме қолданар едім деп ойланамын."
F1/Audio/inform_830_33.wav,қыздарға ақылым: алданбаңыздаршы?!
F1/Audio/inform_830_10.wav,"айтуынша, оны алып қашқан."
F1/Audio/inform_2776_13.wav,"енді біз мүмкіндігі шектеулі жандар арасында спортты дамытып, үлкен жетістіктерге қол жеткізуіміз керек."
F1/Audio/inform_4087_08.wav,"вандербильт университетінің астрономия профессоры дэвид вейнтрауб былай дейді: менің ойымша, мұндай оқиға адам өмірінде бір-ақ рет болуы мүмкін."
F1/Audio/inform_1555_08.wav,"оның айтуынша, қазақстанның сыртқы істер министрлігі он алтыншы желтоқсан күні мейраммен осылай құттықтау үшін ақы төледі деген - жалған ақпарат."
F1/Audio/inform_3327_20.wav,мың тоғыз жүз тоқсан сегізінші жылдан - қазақстан президентінің бірінші көмекшісі.
F1/Audio/inform_622_39.wav,"туған жерімде қолға алынып жатқан ауқымды іске өз үлесімді қосуды мақсат етіп, бірден үш алыптың ескерткіш нобайын жасауға кірістім."
F1/Audio/inform_2787_26.wav,екі мың он бесінші жылғы мамырдан бастап қазіргі уақытқа дейін нұр-сұлтан қаласы сотының судьясы.
F1/Audio/inform_2030_44.wav,есірткіні заңсыз дайындау және өткізу он бес жылға дейін бас бостандығынан айырумен жазаланады.
F1/Audio/inform_2776_04.wav,"интернет арқылы залға қажетті құрал-жабдықтар іздеп, қоғамдық бірлестік туралы заңнаманы зерттедім."
F1/Audio/inform_2744_12.wav,"алайда санитарлық-эпидемиологиялық қызметтің барлық талаптарын орындамасақ, онда біз қаланы жабуға мәжбүр боламыз, - деп атап өтті бақытжан сағынтаев."
F1/Audio/inform_1163_196.wav,"сонымен қатар, бірінші және екінші дәрежелі барыс ордендерімен абайтанушы ғалым мекемтас мырзахметов және көрнекті философ ғарифолла есім марапатталды."
F1/Audio/inform_2813_37.wav,әр кәсіптің өз қиындығы мен қаупі бар екені рас.
F1/Audio/inform_2031_06.wav,"біз сол мекеменің басшысын шақырып алып, мына мәселені қалай шешуге болады деп ақылдастық."
F1/Audio/inform_830_35.wav,"әбден көзіңіз жетіп, жақсы сөйлесіп, өз шешіміне сенімді болғаннан кейін ғана, отбасылы болғаннан кейін ғана келесі қадамға баруға болады."
F1/Audio/inform_3371_16.wav,қазақстандық теміржолшылар қытай халық республикасынан келетін пойыздарды белгіленген мерзімде және көлемде қабылдауда.
F1/Audio/inform_1576_4.wav,"осыған байланысты медициналық қорытындыға сәйкес, күтімді қажет ететін отбасы мүшесіне күтім жасау үшін жұмыскерлерге толық емес жұмыс уақыты режімін енгізу ұсынылады - деді министр."
F1/Audio/inform_2773_12.wav,бүгінгі таңда алматы филиалы бойынша қосымша төлемдер толық төленген.
F1/Audio/inform_2815_00.wav,"барыс құрлықтық хоккей лигасында бүгін, төртінші желтоқсанда, елордада ресейдің локомотив командасын қабылдады, деп хабарлайды қазақпарат тілшісі."
F1/Audio/inform_856_03.wav,"өздеріңіз білесіздер, елбасы екі мың он тоғызыншы жылды жастар жылы деп жариялады."
F1/Audio/inform_1956_02.wav,"белгілі болғандай, екі мың он сегізінші жылы бір мың сегіз жүз алпыс төрт алиментшіге іздеу жарияланып, оның жетпіс сегізі анықталды."
F1/Audio/inform_1518_03.wav,"бұл ретте германия болашақта да сіз үшін сенімді серіктес болып қала береді, - деп жазған."
F1/Audio/inform_786_19.wav,"су желісіне қызмет көрсететін мамандардың еңбекақысы көтеріліп, су бағасының тарифі төмендейді."
F1/Audio/inform_1973_08.wav,одан кейінгі орындарда қарағанды облысы тұр.
F1/Audio/inform_676_29.wav,бұл - пиза-екі мың он сегіз қорытындысы бойынша алынған үлкен талдау материалдарының бір бөлігі ғана.
F1/Audio/inform_3335_00.wav,ақтөбеде сармат жауынгерінің бұйымдары реставрацияланып жатыр.
F1/Audio/inform_1163_098.wav,сейчас не время для самоуспокоения.
F1/Audio/inform_1958_09.wav,орталық нысаны жанында біріккен араб әмірліктерінің павильоны мен үш тақырыптық кластер орналасады.
F1/Audio/inform_2073_12.wav,тізбеге қан диабеті мен лериш синдромы аясындағы екі аяқтың ампутациясы.
F1/Audio/inform_2060_08.wav,ашық микрофон жобасы жүзеге асырылуда.
F1/Audio/inform_4623_00.wav,"жамбыл облысының әкімі бердібек сапарбаевтың төрағалығымен өткен аппараттық кеңесте өңірдің әлеуметтік-экономикалық дамуының екі мың жиырмасыншы жылдың,"
F1/Audio/inform_1068_07.wav,"зерделі ауданындағы тоғыз қабатты үй осыдан бірнеше жыл бұрын іргесі сөгіліп, бір қырына қисайып қалған болатын."
F1/Audio/inform_1504_33.wav,октябрь революциясының төрт жылдық мерекесі күні бір мың тоғыз жүз жиырма бірінші жылғы жетінші қарашада орынборда ркп қырғыз қазақ орталық атқару комитетінің органы еңбекшіл қазақтың бірінші саны шықты.
F1/Audio/inform_784_10.wav,"мәскеудің үлкен театрының шақыруымен евгений онегин операсындағы татьяна партиясын орындады, бұл екі мың үшінші жылы."
F1/Audio/inform_2722_09.wav,дереу әрекетке кірістік.
F1/Audio/inform_3369_23.wav,"төрт баланы дүниеге әкелгеннен кейін, ол бесінші перзентті өмірге әкелу үшін перзентханаға келді және дәрігерлердің салғырттығынан көз жұмды."
F1/Audio/inform_4637_00.wav,шығыс қазақстан облысында техникалық және кәсіптік білім беруді дамыту бойынша үш жылдық бағдарлама жүзеге асырылуда.
F1/Audio/inform_2052_13.wav,облыста терроризмге қарсы заңнаманы тиісті деңгейде орындамағандарға жыл басынан жүз елу алты ұйғарым берілді.
F1/Audio/inform_2720_06.wav,сын болған жақсы - ол ашықтықты жариялайды.
F1/Audio/inform_783_07.wav,"қазақстан республикасы жоғарғы кеңесі он екінші және он үшінші шақырылымының депутаты - қазақстан республикасы жоғарғы кеңесі ұлттық саясат, мәдениет және тілді дамыту комитетінің төрағасы."
F1/Audio/inform_1502_13.wav,қазақстанда сүт безі обыры әйелдердің онкологиялық аурушаңдығы құрылымында бірінші орында тұр.
F1/Audio/inform_2751_00.wav,"жаңа кәсіптер атласы жаңа екі жүз отыз тоғыз, трансформацияланатын тоқсан бес және жоғалып бара жатқан жүз жиырма тоғыз мамандықты анықтады."
F1/Audio/inform_3391_05.wav,"қылмыстық іс жүргізу заңнамасына адам құқықтары мен бостандықтарын қозғайтын сотқа дейінгі тергеп-тексеру органдарының негізгі шешімдерін прокурормен міндетті түрде келісу туралы нормалар енгізіледі,"
F1/Audio/inform_3330_10.wav,"денсаулығын сақтауға бағытталған, - делінген облыстық полиция департаментінің баспасөз қызметі."
F1/Audio/inform_2057_08.wav,"яғни аэс құрылысын жүргізу мәселесі жабылды деуге бола ма? деген сұраққа министр жабылды деуге келмейді, қандай сатыда тұрды - әлі сонда деп қайтара жауап берді."
F1/Audio/inform_1084_14.wav,бүгінде кеңес құрамына қырық тоғыз жоғары оқу орындарының ректоры кіреді.
F1/Audio/inform_1530_10.wav,станция жиырма мың адамды жарық көзімен қамтамасыз етуге мүмкіндік береді.
F1/Audio/inform_1634_2.wav,маған мемлекет басшысы қасым-жомарт тоқаевтың санкт-петербург қаласында өтетін еуразиялық экономикалық одақтың бейресми саммитіне қатысу-қатыспауына байланысты сұрақтар келіп түсуде.
F1/Audio/inform_2848_4.wav,"орталық сайлау комиссиясы уәкілетті органдармен бірлесіп, мәжіліс депутаты болып сайлану үшін партиялық тізімге енгізілген адамдардың конституция мен сайлау туралы конституциялық заңның талаптарына сәйкестігіне тексеру жүргізді."
F1/Audio/inform_3382_15.wav,"бейбітшілік пен даму жолындағы бірліктің үлгісі, - деді ол."
F1/Audio/inform_715_10.wav,қоса еңбек нарығын қысқа мерзімді болжау және мониторинг жүргізу дағдыларын үйренді.
F1/Audio/inform_1614_085.wav,"дамыған елдерге тікелей шетелдік инвестициялардың ағымы екі мың төртінші жылдан бергі ең төменгі көрсеткішке жетті, сөйтіп, жиырма жеті пайызды құрады."
F1/Audio/inform_2096_12.wav,"жалпы жеті гектарға жуық аумақты құрайтын орталықтағы құрылыс жұмыстары ағымдағы жылдың маусым айында басталып, желтоқсан айында мәресіне жетті - дейді штаб басшысы рахманқұл байтелиев."
F1/Audio/inform_1637_14.wav,пиротехниканы балалар қолданған кезде қасында міндетті түрде ересек адам болуы керек.
F1/Audio/inform_897_04.wav,"бұл, адамдардың құтқару жұмысының кешеуілдеуіне себеп болып, құрбандар саны артқан."
F1/Audio/inform_3445_00.wav,"бұл туралы үкімет отырысында қазақстанның экология, геология және табиғи ресурстар министрі мағзұм мырзағалиев айтты, - деп хабарлайды қазақпарат тілшісі."
F1/Audio/inform_4101_078.wav,"біліп, білмей істесе де олар сіз бен біздің өмірімізге зиян келтірушілер."
F1/Audio/inform_1975_13.wav,"қазақстанның аймақтағы мобильдік трафикті белсенді қолданатын елдердің бірі екенін ескере отырып, ел азаматтарының жоғары жылдамдықты интернетке сұранысы жоғары екенін аңғаруға болады."
F1/Audio/inform_2755_04.wav,"жамбыл облысы әкімдігінің ақпараты бойынша пилоттық жобаны іске асырудың аралық нәтижелері: жұмыссыздар саны қырық сегіз пайызға немесе бес жүз қырыққа қысқарды,"
F1/Audio/inform_1628_12.wav,"туризм басқармасы қаланың жиырма туристік көрікті орындарында үш тілде қазақ, орыс және ағылшын тілінде ақпарат беретін кюар тақтайшалар орнатып,"
F1/Audio/inform_1985_03.wav,оралдық еламан әліпқалиев баптаған хоккейшілер барлық кездесулерінде қарсыластарына ірі есеппен есе жіберді.
F1/Audio/inform_3411_09.wav,"заң жобасын талқылау барысында сенат депутаттарының ескертулері мен ұсыныстарын ескере отырып, мәжіліс мақұлда мәжіліс мақұлдаған заң жобасына толықтырулар енгізу қажеттігі туындады."
F1/Audio/inform_1615_21.wav,"содан кейін, ол өзінің салық берешегінің деректеріне қол жеткізеді."
F1/Audio/inform_1998_05.wav,"басқа елдердің өнімі - алты жүз он бір, яғни отыз тоғыз бүтін оннан бес пайыз, отандық өнімдер - жиырма бес, бір бүтін оннан алты пайыз, - деп хабарлайды комитет."
F1/Audio/inform_4091_38.wav,мың тоғыз жүз тоқсан алтыншы жылы география пәнінің мұғалімі және туристік-аумақтану әдіскері мамандығы бойынша бітірген.
F1/Audio/inform_1605_11.wav,бұған ауа райының қолайсыздығы да себеп болуда.
F1/Audio/inform_2836_03.wav,"іс-шараға ресей федерациясы президентінің оңтүстік федералды округі бойынша өкілетті өкілі гурба, бүкілресейлік конфликтологтар қауымдастығының төрағасы."
F1/Audio/inform_1119_10.wav,бұл құжат болашақта қазақстанда тақырыптық венчурлық қор құруды қарастырады.
F1/Audio/inform_2737_00.wav,"тоқсаныншы жылдары жоғары кеңестің жанынан арнайы комиссия құрылып, көптеген жұмыс атқарылды."
F1/Audio/inform_652_00.wav,"қазақстанның экспорттық мүмкіндіктері армяндық бизнесмендерге ұсынылды, деп хабарлайды қазақпарат меншікті тілшісі."
F1/Audio/inform_2048_07.wav,"уақытша құрылым көтеру үшін сегіз миллиард, сегіз жүз миллион теңге, немесе жиырма екі миллион доллар бөлінді."
F1/Audio/inform_1990_18.wav,екі мың он алтыншы жылы қазақстан республикасы мен иран ислам республикасы бірлескен топтық туристік сапарларды жеңілдету бойынша келісімге қол қойылды.
F1/Audio/inform_4622_08.wav,"мың тоғыз жүз қырық бірінші жылдың он алты, он сегізінші қараша күндері вермахтың мәскеу бағытында екінші мәрте жасаған жорығы кезінде аға лейтенант момышұлы басқарған батальон дивизиядан қашықта,"
F1/Audio/inform_4101_091.wav,соған сәйкес импорттық дәрі-дәрмектерді жеткізу үшін орынбор қаласындағы облыстық дәріхана қоймасымен қосымша келісімшартқа қол қойылды.
F1/Audio/inform_1587_11.wav,екі мың екінші жылдан бастап - қазақстан премьер-министрі.
F1/Audio/inform_2795_49.wav,"біз қазақстанның дамуын - ұлы даланың өркендеуі деп білеміз, - деді куршад зорлу."
F1/Audio/inform_1514_6.wav,"форум аясында бөбек ұлттық ғылыми-практикалық білім беру, сауықтыру орталығының мамандары, облыстардың және республиканың үздік педагогтері дайындаған шеберлік-сыныбы өткізілді."
F1/Audio/inform_4641_05.wav,биыл қылмыс саны азайды және криминогендік жағдай тұрақты.
F1/Audio/inform_713_06.wav,"осылайша, биыл төрт жүз атыраулық жаңа баспанаға ие болды, - деді ринат жаңғылышов."
F1/Audio/inform_1121_34.wav,жаңа технологиялардың арқасында толық сәулелі терапияны бар-жоғы үш күннің ішінде алуға болады.
F1/Audio/inform_3390_06.wav,қызметтік тексеру барысында бөлім басшысы қайрат тоқтасыновтан түсініктеме алынды.
F1/Audio/inform_2760_14.wav,тұжырымдама индикаторларының қатарында бейбітшілік пен қауіпсіздікті қамтамасыз етуде әйелдердің үлесін арттыруға қол жеткізу жоспарланып отыр.
F1/Audio/inform_2731_05.wav,мегаполис әкімшілігін атап өтті және мегаполис әкімшілігінің коронавирустық пандемиямен күресте қабылдаған шараларына ерекше назар аударғаны үшін алғысын білдірді.
F1/Audio/inform_1517_30.wav,бірінші орта салмақтағы жекпе-жек алты раундқа созылуы тиіс еді.
F1/Audio/inform_2075_10.wav,резиденция екі мың бірінші жылы қыркүйек айында салына бастады.
F1/Audio/inform_2847_11.wav,"егер жаңа теміржол вокзалы салынса, қазіргі вокзалға тек жөндеу жүргізіп, оны өзінің талаптарына сай келтіреміз."
F1/Audio/inform_865_09.wav,азық-түлікке жатпайтын тауарлар бағасы өсуінің төртте сегіз пайызға дейін және ақылы қызметтердің нөл алты пайызға дейін баяулауы инфляцияға тежеуші ықпал етуде.
F1/Audio/inform_4530_070.wav,реанимациялық төсек саны елу төрт.
F1/Audio/inform_642_1.wav,қырғызстанның ош қаласындағы ақниет саябағында ош түркі әлемінің мәдени астанасы - екі мың он тоғыз.
F1/Audio/inform_1512_056.wav,"қазір шөбіміз құнарсыз болып, малды қоректендіру қиындау болып тұр."
F1/Audio/inform_777_07.wav,іскерлік кеңестің даму стратегиясын талқылау бойынша жүргізіліп жатқан жұмыстары біз үшін пайдалы әрі мазмұнды.
F1/Audio/inform_2076_13.wav,"бүгін елімізде осы мақсаттарда қомақты істер атқарылып, арнайы жобалар қабылданып, түрлі іс-шаралар жүргізілуде."
F1/Audio/inform_4528_00.wav,жамбылда бюджет қаражатын тиімді жұмсай алмаған отыз жеті басшы жазаланды.
F1/Audio/inform_4093_07.wav,"барлық спорт залдары керекті құрал-жабдықтармен, оның ішінде бокс рингімен, күрес матрастары және төсеніштерімен, груша және басқа да тренажерлармен жабдықталған."
F1/Audio/inform_1552_10.wav,қысқа мерзімді кезеңде өндіріс әдісімен ішкі жалпы өнімнің өсуі экономиканың барлық негізгі салалаларына оң серпін беретін болады.
F1/Audio/inform_801_09.wav,осы іске қатысы бар адамдарды анықтау және ұстау бойынша іс-шаралар жүргізілуде - жүргізілуде делінген хабарламада.
F1/Audio/inform_2062_06.wav,жаңа экологиялық кодекстің жобасында кәсіпорындардың қоршаған ортаға әсерін азайту мақсатында ең үздік қолжетімді технологияларды енгізу көзделген.
F1/Audio/inform_2809_5.wav,солтүстік қазақстан облысының полиция департаменті экстремизмге қарсы іс-қимыл басқармасының бастығы руслан жарасбаевтың айтуынша.
F1/Audio/inform_1648_10.wav,кездесуде екі ел депутаттары шекаралық ынтымақтастықты дамыту туралы заңнаманы жетілдіру мәселелерін талқылады.
F1/Audio/inform_1989_15.wav,екі мың он алтыншы жылғы ақпаннан бері қазақ экспорт экспорттық сақтандыру компаниясы.
F1/Audio/inform_1960_132.wav,онда күдікті ретінде оның бұрыңғы екі олимпиададағы сынамаларын қайта тексеруін жөн санауға болар еді.
F1/Audio/inform_1122_01.wav,"ат үсті ойынының түрлі тәсілдерін меңгерген ерекше өнерпаз, күш өнерін көрсеткен спортшы, жауырыны жерге тимеген балуан - нұрмағамбет баймырзаұлы, балуан шолақ, дүниеге келген."
F1/Audio/inform_3351_10.wav,әкімдік атынан сіздердің кәсіптеріңізді сәтті іске қосу үшін бар күш - жігерімізді саламыз.
F1/Audio/inform_2827_11.wav,ауа райы болжамының дәлдігі - тоқсан-тоқсан бес пайыз.
F1/Audio/inform_2024_08.wav,екі мың он тоғызыншы жылы жетпіс алты нысанға геологиялық барлау жүргізілген болатын.
F1/Audio/inform_1522_12.wav,"қазақстандық әскерде үздік мерген атағы, тұрақты түрде халықаралық сайыстар мен оқу-жаттығуларында өзінің шеберлегін дәлелдеп жүрген сержант бектораз нұрсұлтанға берілді."
F1/Audio/inform_2757_11.wav,оның елу тоғызы екінші тоқсанда ауырған.
F1/Audio/inform_1979_17.wav,аталған мемлекеттік мүддеге байланысты құжаттармен мемлекеттік сот орындаушылары айналысады.
F1/Audio/inform_805_29.wav,дегенмен анасы қарсы болған жоқ.
F1/Audio/inform_817_06.wav,"көздеріне жас алған қыздың туысқандары қиын уақытта қолдау білдіріп, көмектескен полиция қызметкерлеріне шынайы алғыстарын білдірді."
F1/Audio/inform_1642_06.wav,"хатында жасөспірім онымен ешкім сөйлеспейтінін, барлығы теріс айналатынын айтып шағымданған."
F1/Audio/inform_2082_04.wav,ұзындығы - бес жүз метрге жуық.
F1/Audio/inform_2703_01.wav,бұл туралы өңірлік коммуникациялар қызметінің алаңында өткен онлайн-брифинг барысында алматы қаласы психикалық денсаулық орталығының директоры сапар рахменшеев айтты.
