,audio_filepath,txt_filepath,missing
26789,M2/Audio/inform_810_09.wav,M2/Transcripts/inform_810_09.txt,False
26790,M2/Audio/inform_3499_09.wav,M2/Transcripts/inform_3499_09.txt,False
26791,M2/Audio/inform_4308_28.wav,M2/Transcripts/inform_4308_28.txt,False
26792,M2/Audio/inform_1159_21.wav,M2/Transcripts/inform_1159_21.txt,False
26793,M2/Audio/inform_4346_08.wav,M2/Transcripts/inform_4346_08.txt,False
26794,M2/Audio/inform_2680_00.wav,M2/Transcripts/inform_2680_00.txt,False
26795,M2/Audio/inform_4227_31.wav,M2/Transcripts/inform_4227_31.txt,False
26796,M2/Audio/inform_2676_14.wav,M2/Transcripts/inform_2676_14.txt,False
26797,M2/Audio/inform_1079_12.wav,M2/Transcripts/inform_1079_12.txt,False
26798,M2/Audio/inform_4753_03.wav,M2/Transcripts/inform_4753_03.txt,False
26799,M2/Audio/inform_4756_8.wav,M2/Transcripts/inform_4756_8.txt,False
26800,M2/Audio/inform_1047_8.wav,M2/Transcripts/inform_1047_8.txt,False
26801,M2/Audio/inform_4787_13.wav,M2/Transcripts/inform_4787_13.txt,False
26802,M2/Audio/inform_1039_043.wav,M2/Transcripts/inform_1039_043.txt,False
26803,M2/Audio/inform_680_00.wav,M2/Transcripts/inform_680_00.txt,False
26804,M2/Audio/inform_2621_25.wav,M2/Transcripts/inform_2621_25.txt,False
26805,M2/Audio/Khabar_75_56.wav,M2/Transcripts/Khabar_75_56.txt,False
26806,M2/Audio/inform_3547_02.wav,M2/Transcripts/inform_3547_02.txt,False
26807,M2/Audio/tengrinewsblog_63_70.wav,M2/Transcripts/tengrinewsblog_63_70.txt,False
26808,M2/Audio/inform_823_00.wav,M2/Transcripts/inform_823_00.txt,False
26809,M2/Audio/inform_2648_03.wav,M2/Transcripts/inform_2648_03.txt,False
26810,M2/Audio/inform_855_13.wav,M2/Transcripts/inform_855_13.txt,False
26811,M2/Audio/inform_724_18.wav,M2/Transcripts/inform_724_18.txt,False
26812,M2/Audio/inform_4729_52.wav,M2/Transcripts/inform_4729_52.txt,False
26813,M2/Audio/inform_2604_00.wav,M2/Transcripts/inform_2604_00.txt,False
26814,M2/Audio/inform_1163_068.wav,M2/Transcripts/inform_1163_068.txt,False
26815,M2/Audio/tengrinewsblog_52_14.wav,M2/Transcripts/tengrinewsblog_52_14.txt,False
26816,M2/Audio/inform_1098_17.wav,M2/Transcripts/inform_1098_17.txt,False
26817,M2/Audio/Khabar_52_00.wav,M2/Transcripts/Khabar_52_00.txt,False
26818,M2/Audio/inform_1080_15.wav,M2/Transcripts/inform_1080_15.txt,False
26819,M2/Audio/inform_966_10.wav,M2/Transcripts/inform_966_10.txt,False
26820,M2/Audio/inform_872_09.wav,M2/Transcripts/inform_872_09.txt,False
26821,M2/Audio/inform_1932_191.wav,M2/Transcripts/inform_1932_191.txt,False
26822,M2/Audio/inform_4279_02.wav,M2/Transcripts/inform_4279_02.txt,False
26823,M2/Audio/inform_1131_18.wav,M2/Transcripts/inform_1131_18.txt,False
26824,M2/Audio/tengrinewsblog_68_116.wav,M2/Transcripts/tengrinewsblog_68_116.txt,False
26825,M2/Audio/inform_1130_16.wav,M2/Transcripts/inform_1130_16.txt,False
26826,M2/Audio/tengrinewsblog_57_37.wav,M2/Transcripts/tengrinewsblog_57_37.txt,False
26827,M2/Audio/inform_2587_01.wav,M2/Transcripts/inform_2587_01.txt,False
26828,M2/Audio/inform_805_18.wav,M2/Transcripts/inform_805_18.txt,False
26829,M2/Audio/inform_965_232.wav,M2/Transcripts/inform_965_232.txt,False
26830,M2/Audio/inform_3525_08.wav,M2/Transcripts/inform_3525_08.txt,False
26831,M2/Audio/inform_3600_111.wav,M2/Transcripts/inform_3600_111.txt,False
26832,M2/Audio/inform_1911_12.wav,M2/Transcripts/inform_1911_12.txt,False
26833,M2/Audio/nur_288_18.wav,M2/Transcripts/nur_288_18.txt,False
26834,M2/Audio/inform_895_12.wav,M2/Transcripts/inform_895_12.txt,False
26835,M2/Audio/inform_4761_03.wav,M2/Transcripts/inform_4761_03.txt,False
26836,M2/Audio/inform_641_02.wav,M2/Transcripts/inform_641_02.txt,False
26837,M2/Audio/inform_3588_43.wav,M2/Transcripts/inform_3588_43.txt,False
26838,M2/Audio/inform_2604_06.wav,M2/Transcripts/inform_2604_06.txt,False
26839,M2/Audio/inform_786_18.wav,M2/Transcripts/inform_786_18.txt,False
26840,M2/Audio/inform_1105_05.wav,M2/Transcripts/inform_1105_05.txt,False
26841,M2/Audio/inform_4224_15.wav,M2/Transcripts/inform_4224_15.txt,False
26842,M2/Audio/Khabar_51_14.wav,M2/Transcripts/Khabar_51_14.txt,False
26843,M2/Audio/inform_607_01.wav,M2/Transcripts/inform_607_01.txt,False
26844,M2/Audio/inform_4221_14.wav,M2/Transcripts/inform_4221_14.txt,False
26845,M2/Audio/inform_678_58.wav,M2/Transcripts/inform_678_58.txt,False
26846,M2/Audio/nur_163_04.wav,M2/Transcripts/nur_163_04.txt,False
26847,M2/Audio/inform_835_12.wav,M2/Transcripts/inform_835_12.txt,False
26848,M2/Audio/inform_4227_19.wav,M2/Transcripts/inform_4227_19.txt,False
26849,M2/Audio/inform_3485_13.wav,M2/Transcripts/inform_3485_13.txt,False
26850,M2/Audio/inform_676_16.wav,M2/Transcripts/inform_676_16.txt,False
26851,M2/Audio/inform_1922_02.wav,M2/Transcripts/inform_1922_02.txt,False
26852,M2/Audio/inform_3500_15.wav,M2/Transcripts/inform_3500_15.txt,False
26853,M2/Audio/inform_1042_09.wav,M2/Transcripts/inform_1042_09.txt,False
26854,M2/Audio/nur_193_06.wav,M2/Transcripts/nur_193_06.txt,False
26855,M2/Audio/inform_1806_06.wav,M2/Transcripts/inform_1806_06.txt,False
26856,M2/Audio/inform_1179_15.wav,M2/Transcripts/inform_1179_15.txt,False
26857,M2/Audio/inform_742_00.wav,M2/Transcripts/inform_742_00.txt,False
26858,M2/Audio/inform_1886_06.wav,M2/Transcripts/inform_1886_06.txt,False
26859,M2/Audio/inform_1012_10.wav,M2/Transcripts/inform_1012_10.txt,False
26860,M2/Audio/inform_1075_05.wav,M2/Transcripts/inform_1075_05.txt,False
26861,M2/Audio/inform_657_07.wav,M2/Transcripts/inform_657_07.txt,False
26862,M2/Audio/nur_285_16.wav,M2/Transcripts/nur_285_16.txt,False
26863,M2/Audio/inform_944_4.wav,M2/Transcripts/inform_944_4.txt,False
26864,M2/Audio/inform_2633_05.wav,M2/Transcripts/inform_2633_05.txt,False
26865,M2/Audio/inform_672_06.wav,M2/Transcripts/inform_672_06.txt,False
26866,M2/Audio/inform_1869_07.wav,M2/Transcripts/inform_1869_07.txt,False
26867,M2/Audio/inform_3600_065.wav,M2/Transcripts/inform_3600_065.txt,False
26868,M2/Audio/inform_1039_106.wav,M2/Transcripts/inform_1039_106.txt,False
26869,M2/Audio/inform_3462_44.wav,M2/Transcripts/inform_3462_44.txt,False
26870,M2/Audio/inform_797_17.wav,M2/Transcripts/inform_797_17.txt,False
26871,M2/Audio/inform_2661_00.wav,M2/Transcripts/inform_2661_00.txt,False
26872,M2/Audio/nur_201_10.wav,M2/Transcripts/nur_201_10.txt,False
26873,M2/Audio/tengrinewsblog_64_144.wav,M2/Transcripts/tengrinewsblog_64_144.txt,False
26874,M2/Audio/inform_2694_01.wav,M2/Transcripts/inform_2694_01.txt,False
26875,M2/Audio/tengrinewsblog_62_26.wav,M2/Transcripts/tengrinewsblog_62_26.txt,False
26876,M2/Audio/Khabar_75_91.wav,M2/Transcripts/Khabar_75_91.txt,False
26877,M2/Audio/nur_266_06.wav,M2/Transcripts/nur_266_06.txt,False
26878,M2/Audio/inform_2568_15.wav,M2/Transcripts/inform_2568_15.txt,False
26879,M2/Audio/inform_4292_10.wav,M2/Transcripts/inform_4292_10.txt,False
26880,M2/Audio/inform_4683_54.wav,M2/Transcripts/inform_4683_54.txt,False
26881,M2/Audio/tengrinewsblog_64_131.wav,M2/Transcripts/tengrinewsblog_64_131.txt,False
26882,M2/Audio/inform_602_53.wav,M2/Transcripts/inform_602_53.txt,False
26883,M2/Audio/inform_1904_09.wav,M2/Transcripts/inform_1904_09.txt,False
26884,M2/Audio/inform_1868_04.wav,M2/Transcripts/inform_1868_04.txt,False
26885,M2/Audio/inform_3579_05.wav,M2/Transcripts/inform_3579_05.txt,False
26886,M2/Audio/inform_604_01.wav,M2/Transcripts/inform_604_01.txt,False
26887,M2/Audio/inform_1894_03.wav,M2/Transcripts/inform_1894_03.txt,False
26888,M2/Audio/inform_1065_21.wav,M2/Transcripts/inform_1065_21.txt,False
26889,M2/Audio/inform_1877_02.wav,M2/Transcripts/inform_1877_02.txt,False
26890,M2/Audio/inform_1107_02.wav,M2/Transcripts/inform_1107_02.txt,False
26891,M2/Audio/inform_625_11.wav,M2/Transcripts/inform_625_11.txt,False
26892,M2/Audio/inform_977_16.wav,M2/Transcripts/inform_977_16.txt,False
26893,M2/Audio/inform_993_06.wav,M2/Transcripts/inform_993_06.txt,False
26894,M2/Audio/tengrinewsblog_55_53.wav,M2/Transcripts/tengrinewsblog_55_53.txt,False
26895,M2/Audio/tengrinewsblog_61_22.wav,M2/Transcripts/tengrinewsblog_61_22.txt,False
26896,M2/Audio/nur_242_07.wav,M2/Transcripts/nur_242_07.txt,False
26897,M2/Audio/nur_249_24.wav,M2/Transcripts/nur_249_24.txt,False
26898,M2/Audio/inform_1168_10.wav,M2/Transcripts/inform_1168_10.txt,False
26899,M2/Audio/inform_4342_05.wav,M2/Transcripts/inform_4342_05.txt,False
26900,M2/Audio/inform_4333_11.wav,M2/Transcripts/inform_4333_11.txt,False
26901,M2/Audio/inform_1880_06.wav,M2/Transcripts/inform_1880_06.txt,False
26902,M2/Audio/inform_4661_21.wav,M2/Transcripts/inform_4661_21.txt,False
26903,M2/Audio/inform_876_04.wav,M2/Transcripts/inform_876_04.txt,False
26904,M2/Audio/inform_798_11.wav,M2/Transcripts/inform_798_11.txt,False
26905,M2/Audio/inform_958_38.wav,M2/Transcripts/inform_958_38.txt,False
26906,M2/Audio/nur_250_12.wav,M2/Transcripts/nur_250_12.txt,False
26907,M2/Audio/inform_1033_01.wav,M2/Transcripts/inform_1033_01.txt,False
26908,M2/Audio/inform_4696_6.wav,M2/Transcripts/inform_4696_6.txt,False
26909,M2/Audio/inform_4350_19.wav,M2/Transcripts/inform_4350_19.txt,False
26910,M2/Audio/inform_1868_13.wav,M2/Transcripts/inform_1868_13.txt,False
26911,M2/Audio/inform_800_04.wav,M2/Transcripts/inform_800_04.txt,False
26912,M2/Audio/inform_1163_092.wav,M2/Transcripts/inform_1163_092.txt,False
26913,M2/Audio/inform_1845_08.wav,M2/Transcripts/inform_1845_08.txt,False
26914,M2/Audio/inform_1039_064.wav,M2/Transcripts/inform_1039_064.txt,False
26915,M2/Audio/inform_1177_33.wav,M2/Transcripts/inform_1177_33.txt,False
26916,M2/Audio/inform_4277_04.wav,M2/Transcripts/inform_4277_04.txt,False
26917,M2/Audio/inform_2607_07.wav,M2/Transcripts/inform_2607_07.txt,False
26918,M2/Audio/inform_1932_282.wav,M2/Transcripts/inform_1932_282.txt,False
26919,M2/Audio/inform_737_18.wav,M2/Transcripts/inform_737_18.txt,False
26920,M2/Audio/inform_1112_14.wav,M2/Transcripts/inform_1112_14.txt,False
26921,M2/Audio/Khabar_72_05.wav,M2/Transcripts/Khabar_72_05.txt,False
26922,M2/Audio/inform_1845_26.wav,M2/Transcripts/inform_1845_26.txt,False
26923,M2/Audio/inform_2682_00.wav,M2/Transcripts/inform_2682_00.txt,False
26924,M2/Audio/inform_4682_24.wav,M2/Transcripts/inform_4682_24.txt,False
26925,M2/Audio/nur_245_17.wav,M2/Transcripts/nur_245_17.txt,False
26926,M2/Audio/inform_4679_01.wav,M2/Transcripts/inform_4679_01.txt,False
26927,M2/Audio/inform_2662_6.wav,M2/Transcripts/inform_2662_6.txt,False
26928,M2/Audio/inform_764_19.wav,M2/Transcripts/inform_764_19.txt,False
26929,M2/Audio/inform_1110_13.wav,M2/Transcripts/inform_1110_13.txt,False
26930,M2/Audio/Khabar_74_06.wav,M2/Transcripts/Khabar_74_06.txt,False
26931,M2/Audio/inform_4219_009.wav,M2/Transcripts/inform_4219_009.txt,False
26932,M2/Audio/inform_991_19.wav,M2/Transcripts/inform_991_19.txt,False
26933,M2/Audio/inform_4797_10.wav,M2/Transcripts/inform_4797_10.txt,False
26934,M2/Audio/inform_2673_35.wav,M2/Transcripts/inform_2673_35.txt,False
26935,M2/Audio/inform_674_08.wav,M2/Transcripts/inform_674_08.txt,False
26936,M2/Audio/nur_300_07.wav,M2/Transcripts/nur_300_07.txt,False
26937,M2/Audio/inform_3558_08.wav,M2/Transcripts/inform_3558_08.txt,False
26938,M2/Audio/inform_786_09.wav,M2/Transcripts/inform_786_09.txt,False
26939,M2/Audio/inform_3534_07.wav,M2/Transcripts/inform_3534_07.txt,False
26940,M2/Audio/inform_1102_08.wav,M2/Transcripts/inform_1102_08.txt,False
26941,M2/Audio/inform_1003_00.wav,M2/Transcripts/inform_1003_00.txt,False
26942,M2/Audio/inform_737_11.wav,M2/Transcripts/inform_737_11.txt,False
26943,M2/Audio/inform_4792_12.wav,M2/Transcripts/inform_4792_12.txt,False
26944,M2/Audio/nur_216_06.wav,M2/Transcripts/nur_216_06.txt,False
26945,M2/Audio/inform_1079_11.wav,M2/Transcripts/inform_1079_11.txt,False
26946,M2/Audio/inform_649_17.wav,M2/Transcripts/inform_649_17.txt,False
26947,M2/Audio/inform_4299_08.wav,M2/Transcripts/inform_4299_08.txt,False
26948,M2/Audio/inform_1110_10.wav,M2/Transcripts/inform_1110_10.txt,False
26949,M2/Audio/inform_3544_13.wav,M2/Transcripts/inform_3544_13.txt,False
26950,M2/Audio/nur_282_08.wav,M2/Transcripts/nur_282_08.txt,False
26951,M2/Audio/tengrinewsblog_63_78.wav,M2/Transcripts/tengrinewsblog_63_78.txt,False
26952,M2/Audio/inform_965_019.wav,M2/Transcripts/inform_965_019.txt,False
26953,M2/Audio/inform_4253_05.wav,M2/Transcripts/inform_4253_05.txt,False
26954,M2/Audio/inform_1883_20.wav,M2/Transcripts/inform_1883_20.txt,False
26955,M2/Audio/nur_237_09.wav,M2/Transcripts/nur_237_09.txt,False
26956,M2/Audio/inform_1130_04.wav,M2/Transcripts/inform_1130_04.txt,False
26957,M2/Audio/inform_891_23.wav,M2/Transcripts/inform_891_23.txt,False
26958,M2/Audio/inform_1034_03.wav,M2/Transcripts/inform_1034_03.txt,False
26959,M2/Audio/nur_151_03.wav,M2/Transcripts/nur_151_03.txt,False
26960,M2/Audio/inform_4264_06.wav,M2/Transcripts/inform_4264_06.txt,False
26961,M2/Audio/tengrinewsblog_56_002.wav,M2/Transcripts/tengrinewsblog_56_002.txt,False
26962,M2/Audio/inform_744_07.wav,M2/Transcripts/inform_744_07.txt,False
26963,M2/Audio/inform_4258_09.wav,M2/Transcripts/inform_4258_09.txt,False
26964,M2/Audio/inform_2647_15.wav,M2/Transcripts/inform_2647_15.txt,False
26965,M2/Audio/inform_1082_14.wav,M2/Transcripts/inform_1082_14.txt,False
26966,M2/Audio/inform_4729_32.wav,M2/Transcripts/inform_4729_32.txt,False
26967,M2/Audio/inform_820_07.wav,M2/Transcripts/inform_820_07.txt,False
26968,M2/Audio/inform_1189_10.wav,M2/Transcripts/inform_1189_10.txt,False
26969,M2/Audio/inform_790_03.wav,M2/Transcripts/inform_790_03.txt,False
26970,M2/Audio/tengrinewsblog_66_51.wav,M2/Transcripts/tengrinewsblog_66_51.txt,False
26971,M2/Audio/inform_731_23.wav,M2/Transcripts/inform_731_23.txt,False
26972,M2/Audio/inform_4308_14.wav,M2/Transcripts/inform_4308_14.txt,False
26973,M2/Audio/inform_2573_15.wav,M2/Transcripts/inform_2573_15.txt,False
26974,M2/Audio/inform_991_02.wav,M2/Transcripts/inform_991_02.txt,False
26975,M2/Audio/inform_1106_13.wav,M2/Transcripts/inform_1106_13.txt,False
26976,M2/Audio/inform_1163_130.wav,M2/Transcripts/inform_1163_130.txt,False
26977,M2/Audio/inform_3570_04.wav,M2/Transcripts/inform_3570_04.txt,False
26978,M2/Audio/inform_4670_22.wav,M2/Transcripts/inform_4670_22.txt,False
26979,M2/Audio/inform_736_11.wav,M2/Transcripts/inform_736_11.txt,False
26980,M2/Audio/inform_1898_04.wav,M2/Transcripts/inform_1898_04.txt,False
26981,M2/Audio/inform_3492_07.wav,M2/Transcripts/inform_3492_07.txt,False
26982,M2/Audio/inform_671_13.wav,M2/Transcripts/inform_671_13.txt,False
26983,M2/Audio/inform_1803_09.wav,M2/Transcripts/inform_1803_09.txt,False
26984,M2/Audio/tengrinewsblog_64_119.wav,M2/Transcripts/tengrinewsblog_64_119.txt,False
26985,M2/Audio/inform_1850_13.wav,M2/Transcripts/inform_1850_13.txt,False
26986,M2/Audio/inform_3472_08.wav,M2/Transcripts/inform_3472_08.txt,False
26987,M2/Audio/inform_797_02.wav,M2/Transcripts/inform_797_02.txt,False
26988,M2/Audio/inform_4792_08.wav,M2/Transcripts/inform_4792_08.txt,False
26989,M2/Audio/inform_1908_59.wav,M2/Transcripts/inform_1908_59.txt,False
26990,M2/Audio/inform_4737_03.wav,M2/Transcripts/inform_4737_03.txt,False
26991,M2/Audio/inform_1122_11.wav,M2/Transcripts/inform_1122_11.txt,False
26992,M2/Audio/inform_831_00.wav,M2/Transcripts/inform_831_00.txt,False
26993,M2/Audio/inform_4326_09.wav,M2/Transcripts/inform_4326_09.txt,False
26994,M2/Audio/tengrinewsblog_74_038.wav,M2/Transcripts/tengrinewsblog_74_038.txt,False
26995,M2/Audio/inform_4652_03.wav,M2/Transcripts/inform_4652_03.txt,False
26996,M2/Audio/inform_885_00.wav,M2/Transcripts/inform_885_00.txt,False
26997,M2/Audio/tengrinewsblog_69_020.wav,M2/Transcripts/tengrinewsblog_69_020.txt,False
26998,M2/Audio/inform_4244_30.wav,M2/Transcripts/inform_4244_30.txt,False
26999,M2/Audio/inform_1134_26.wav,M2/Transcripts/inform_1134_26.txt,False
27000,M2/Audio/inform_3492_10.wav,M2/Transcripts/inform_3492_10.txt,False
27001,M2/Audio/inform_4692_28.wav,M2/Transcripts/inform_4692_28.txt,False
27002,M2/Audio/inform_1802_09.wav,M2/Transcripts/inform_1802_09.txt,False
27003,M2/Audio/tengrinewsblog_69_092.wav,M2/Transcripts/tengrinewsblog_69_092.txt,False
27004,M2/Audio/nur_258_23.wav,M2/Transcripts/nur_258_23.txt,False
27005,M2/Audio/inform_1100_13.wav,M2/Transcripts/inform_1100_13.txt,False
27006,M2/Audio/inform_1840_8.wav,M2/Transcripts/inform_1840_8.txt,False
27007,M2/Audio/tengrinewsblog_67_028.wav,M2/Transcripts/tengrinewsblog_67_028.txt,False
27008,M2/Audio/inform_4659_11.wav,M2/Transcripts/inform_4659_11.txt,False
27009,M2/Audio/inform_2695_11.wav,M2/Transcripts/inform_2695_11.txt,False
27010,M2/Audio/inform_747_12.wav,M2/Transcripts/inform_747_12.txt,False
27011,M2/Audio/inform_1847_05.wav,M2/Transcripts/inform_1847_05.txt,False
27012,M2/Audio/inform_4658_01.wav,M2/Transcripts/inform_4658_01.txt,False
27013,M2/Audio/inform_1918_34.wav,M2/Transcripts/inform_1918_34.txt,False
27014,M2/Audio/inform_1911_27.wav,M2/Transcripts/inform_1911_27.txt,False
27015,M2/Audio/inform_1063_6.wav,M2/Transcripts/inform_1063_6.txt,False
27016,M2/Audio/inform_2619_23.wav,M2/Transcripts/inform_2619_23.txt,False
27017,M2/Audio/inform_3544_10.wav,M2/Transcripts/inform_3544_10.txt,False
27018,M2/Audio/inform_853_02.wav,M2/Transcripts/inform_853_02.txt,False
27019,M2/Audio/inform_4792_33.wav,M2/Transcripts/inform_4792_33.txt,False
27020,M2/Audio/inform_993_18.wav,M2/Transcripts/inform_993_18.txt,False
27021,M2/Audio/inform_3473_01.wav,M2/Transcripts/inform_3473_01.txt,False
27022,M2/Audio/tengrinewsblog_61_34.wav,M2/Transcripts/tengrinewsblog_61_34.txt,False
27023,M2/Audio/inform_4303_07.wav,M2/Transcripts/inform_4303_07.txt,False
27024,M2/Audio/nur_249_13.wav,M2/Transcripts/nur_249_13.txt,False
27025,M2/Audio/inform_728_26.wav,M2/Transcripts/inform_728_26.txt,False
27026,M2/Audio/nur_185_12.wav,M2/Transcripts/nur_185_12.txt,False
27027,M2/Audio/inform_3462_57.wav,M2/Transcripts/inform_3462_57.txt,False
27028,M2/Audio/inform_4790_05.wav,M2/Transcripts/inform_4790_05.txt,False
27029,M2/Audio/inform_3600_099.wav,M2/Transcripts/inform_3600_099.txt,False
27030,M2/Audio/inform_3485_08.wav,M2/Transcripts/inform_3485_08.txt,False
27031,M2/Audio/inform_4660_07.wav,M2/Transcripts/inform_4660_07.txt,False
27032,M2/Audio/inform_728_13.wav,M2/Transcripts/inform_728_13.txt,False
27033,M2/Audio/tengrinewsblog_61_83.wav,M2/Transcripts/tengrinewsblog_61_83.txt,False
27034,M2/Audio/inform_690_09.wav,M2/Transcripts/inform_690_09.txt,False
27035,M2/Audio/inform_1158_02.wav,M2/Transcripts/inform_1158_02.txt,False
27036,M2/Audio/inform_2611_00.wav,M2/Transcripts/inform_2611_00.txt,False
27037,M2/Audio/inform_3489_03.wav,M2/Transcripts/inform_3489_03.txt,False
27038,M2/Audio/inform_652_12.wav,M2/Transcripts/inform_652_12.txt,False
27039,M2/Audio/inform_2697_00.wav,M2/Transcripts/inform_2697_00.txt,False
27040,M2/Audio/inform_953_050.wav,M2/Transcripts/inform_953_050.txt,False
27041,M2/Audio/inform_849_27.wav,M2/Transcripts/inform_849_27.txt,False
27042,M2/Audio/inform_627_34.wav,M2/Transcripts/inform_627_34.txt,False
27043,M2/Audio/inform_2681_04.wav,M2/Transcripts/inform_2681_04.txt,False
27044,M2/Audio/inform_1155_12.wav,M2/Transcripts/inform_1155_12.txt,False
27045,M2/Audio/nur_200_00.wav,M2/Transcripts/nur_200_00.txt,False
27046,M2/Audio/nur_184_04.wav,M2/Transcripts/nur_184_04.txt,False
27047,M2/Audio/inform_1883_13.wav,M2/Transcripts/inform_1883_13.txt,False
27048,M2/Audio/inform_962_11.wav,M2/Transcripts/inform_962_11.txt,False
27049,M2/Audio/inform_1132_02.wav,M2/Transcripts/inform_1132_02.txt,False
27050,M2/Audio/inform_1941_04.wav,M2/Transcripts/inform_1941_04.txt,False
27051,M2/Audio/inform_2562_02.wav,M2/Transcripts/inform_2562_02.txt,False
27052,M2/Audio/tengrinewsblog_69_019.wav,M2/Transcripts/tengrinewsblog_69_019.txt,False
27053,M2/Audio/inform_3506_21.wav,M2/Transcripts/inform_3506_21.txt,False
27054,M2/Audio/inform_4207_11.wav,M2/Transcripts/inform_4207_11.txt,False
27055,M2/Audio/inform_4324_07.wav,M2/Transcripts/inform_4324_07.txt,False
27056,M2/Audio/inform_4792_32.wav,M2/Transcripts/inform_4792_32.txt,False
27057,M2/Audio/inform_746_01.wav,M2/Transcripts/inform_746_01.txt,False
27058,M2/Audio/inform_1124_33.wav,M2/Transcripts/inform_1124_33.txt,False
27059,M2/Audio/tengrinewsblog_63_49.wav,M2/Transcripts/tengrinewsblog_63_49.txt,False
27060,M2/Audio/inform_879_02.wav,M2/Transcripts/inform_879_02.txt,False
27061,M2/Audio/inform_4270_11.wav,M2/Transcripts/inform_4270_11.txt,False
27062,M2/Audio/inform_2589_17.wav,M2/Transcripts/inform_2589_17.txt,False
27063,M2/Audio/inform_2693_11.wav,M2/Transcripts/inform_2693_11.txt,False
27064,M2/Audio/inform_4706_01.wav,M2/Transcripts/inform_4706_01.txt,False
27065,M2/Audio/inform_697_12.wav,M2/Transcripts/inform_697_12.txt,False
27066,M2/Audio/inform_2574_095.wav,M2/Transcripts/inform_2574_095.txt,False
27067,M2/Audio/inform_3573_05.wav,M2/Transcripts/inform_3573_05.txt,False
27068,M2/Audio/inform_670_17.wav,M2/Transcripts/inform_670_17.txt,False
27069,M2/Audio/inform_933_04.wav,M2/Transcripts/inform_933_04.txt,False
27070,M2/Audio/inform_3532_02.wav,M2/Transcripts/inform_3532_02.txt,False
27071,M2/Audio/inform_4700_05.wav,M2/Transcripts/inform_4700_05.txt,False
27072,M2/Audio/inform_3511_31.wav,M2/Transcripts/inform_3511_31.txt,False
27073,M2/Audio/inform_3478_00.wav,M2/Transcripts/inform_3478_00.txt,False
27074,M2/Audio/inform_4729_28.wav,M2/Transcripts/inform_4729_28.txt,False
27075,M2/Audio/inform_4328_20.wav,M2/Transcripts/inform_4328_20.txt,False
27076,M2/Audio/inform_4681_03.wav,M2/Transcripts/inform_4681_03.txt,False
27077,M2/Audio/inform_1181_04.wav,M2/Transcripts/inform_1181_04.txt,False
27078,M2/Audio/inform_2606_00.wav,M2/Transcripts/inform_2606_00.txt,False
27079,M2/Audio/inform_4337_12.wav,M2/Transcripts/inform_4337_12.txt,False
27080,M2/Audio/inform_1908_56.wav,M2/Transcripts/inform_1908_56.txt,False
27081,M2/Audio/inform_958_59.wav,M2/Transcripts/inform_958_59.txt,False
27082,M2/Audio/inform_4758_45.wav,M2/Transcripts/inform_4758_45.txt,False
27083,M2/Audio/inform_805_27.wav,M2/Transcripts/inform_805_27.txt,False
27084,M2/Audio/tengrinewsblog_64_081.wav,M2/Transcripts/tengrinewsblog_64_081.txt,False
27085,M2/Audio/inform_1884_07.wav,M2/Transcripts/inform_1884_07.txt,False
27086,M2/Audio/inform_3595_14.wav,M2/Transcripts/inform_3595_14.txt,False
27087,M2/Audio/inform_881_08.wav,M2/Transcripts/inform_881_08.txt,False
27088,M2/Audio/inform_739_06.wav,M2/Transcripts/inform_739_06.txt,False
27089,M2/Audio/inform_3538_12.wav,M2/Transcripts/inform_3538_12.txt,False
27090,M2/Audio/inform_1856_12.wav,M2/Transcripts/inform_1856_12.txt,False
27091,M2/Audio/inform_4347_05.wav,M2/Transcripts/inform_4347_05.txt,False
27092,M2/Audio/inform_987_031.wav,M2/Transcripts/inform_987_031.txt,False
27093,M2/Audio/inform_987_005.wav,M2/Transcripts/inform_987_005.txt,False
27094,M2/Audio/inform_861_13.wav,M2/Transcripts/inform_861_13.txt,False
27095,M2/Audio/inform_1073_05.wav,M2/Transcripts/inform_1073_05.txt,False
27096,M2/Audio/inform_3564_04.wav,M2/Transcripts/inform_3564_04.txt,False
27097,M2/Audio/inform_4739_09.wav,M2/Transcripts/inform_4739_09.txt,False
27098,M2/Audio/nur_278_05.wav,M2/Transcripts/nur_278_05.txt,False
27099,M2/Audio/inform_1841_4.wav,M2/Transcripts/inform_1841_4.txt,False
27100,M2/Audio/inform_2636_01.wav,M2/Transcripts/inform_2636_01.txt,False
27101,M2/Audio/nur_164_16.wav,M2/Transcripts/nur_164_16.txt,False
27102,M2/Audio/inform_965_210.wav,M2/Transcripts/inform_965_210.txt,False
27103,M2/Audio/inform_848_17.wav,M2/Transcripts/inform_848_17.txt,False
27104,M2/Audio/inform_602_10.wav,M2/Transcripts/inform_602_10.txt,False
27105,M2/Audio/inform_4322_089.wav,M2/Transcripts/inform_4322_089.txt,False
27106,M2/Audio/inform_4788_04.wav,M2/Transcripts/inform_4788_04.txt,False
27107,M2/Audio/nur_194_09.wav,M2/Transcripts/nur_194_09.txt,False
27108,M2/Audio/inform_4672_12.wav,M2/Transcripts/inform_4672_12.txt,False
27109,M2/Audio/inform_830_29.wav,M2/Transcripts/inform_830_29.txt,False
27110,M2/Audio/inform_882_12.wav,M2/Transcripts/inform_882_12.txt,False
27111,M2/Audio/inform_725_01.wav,M2/Transcripts/inform_725_01.txt,False
27112,M2/Audio/inform_2627_05.wav,M2/Transcripts/inform_2627_05.txt,False
